taxon_name,growth_habit
Pultenaea retusa,shrub
Pultenaea retusa,shrub
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,herb
Ranunculus lappaceus,tussock
Rytidosperma bipartitum,herb
Rytidosperma bipartitum,graminoid herb
Rytidosperma bipartitum,graminoid herb
Rytidosperma bipartitum,graminoid herb
Rytidosperma bipartitum,herb
Rytidosperma bipartitum,tussock
Rytidosperma bipartitum,tussock
Rytidosperma bipartitum,tussock
Rytidosperma bipartitum,tussock
Rytidosperma bipartitum,tussock
Rytidosperma bipartitum,tussock
Rytidosperma longifolium,herb
Rytidosperma longifolium,graminoid herb
Rytidosperma longifolium,herb
Rytidosperma longifolium,graminoid herb
Rytidosperma longifolium,herb
Rytidosperma longifolium,tussock
Rytidosperma longifolium,tussock
Rytidosperma longifolium,tussock
Rytidosperma racemosum,herb
Rytidosperma racemosum,graminoid herb
Rytidosperma racemosum,graminoid herb
Rytidosperma racemosum,herb
Rytidosperma racemosum,herb
Rytidosperma racemosum,tussock
Rytidosperma racemosum,tussock
Rytidosperma racemosum,tussock
Senecio bathurstianus,herb
Senecio bathurstianus,herb
Senecio bathurstianus,herb
Senecio bathurstianus,herb
Senecio bathurstianus,herb
Senecio bathurstianus,herb
Senecio linearifolius,subshrub
Senecio linearifolius,herb
Senecio linearifolius,herb shrub
Senecio linearifolius,herb shrub
Senecio linearifolius,herb
Senecio linearifolius,herb
Senecio linearifolius,herb subshrub
Senecio linearifolius,herb
Senecio linearifolius,herb
Senecio linearifolius,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Senecio quadridentatus,herb
Sphaeromorphaea australis,herb
Sphaeromorphaea australis,herb
Sphaeromorphaea australis,herb
Sphaeromorphaea australis,herb
Sporobolus elongatus,graminoid tussock
Sporobolus elongatus,tussock
Sporobolus elongatus,graminoid herb
Sporobolus elongatus,graminoid herb
Sporobolus elongatus,herb
Sporobolus elongatus,tussock
Sporobolus elongatus,tussock
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Syncarpia glomulifera,tree
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Thelymitra pauciflora,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne elatior,herb
Tricoryne simplex,herb
Tricoryne simplex,herb
Tricoryne simplex,herb
Tricoryne simplex,graminoid
Tricoryne simplex,herb
Tricoryne simplex,herb
Tricoryne simplex,herb
Tricoryne simplex,herb
Tricoryne simplex,herb
Typha domingensis,herb
Typha domingensis,graminoid
